gauge,1,2,3,4,5,6,7 RLE,8 lag1,s1,s2,s3,s4,s5,s6,s7 RLE,s8 lag1
06350000.csv,0,3.50526864057054,2.03854321086582,2.03886373652791,1.53275371609439,0.696502263712488,1.44460915902079,NaN,0,3.50526864057054,2.03854321086582,2.03886373652791,1.53275371609439,1.32505308706278,2.84530630233583,2.24303858327657
06352000.csv,0,4.30887721128004,2.04581010068595,2.04613101207429,1.56701030927835,0.724938826266597,1.41810742508725,NaN,0,4.30887721128004,2.04581010068595,2.04613101207429,1.56701030927835,1.39435998234987,2.90071803923142,NaN
06353000.csv,0,4.33634039268657,2.43600752568865,2.43639345843987,1.84128515606156,1.04935115056201,1.52057503979931,NaN,0,4.33634039268657,2.43600752568865,2.43639345843987,1.84128515606156,1.87100197790535,3.2387476482223,NaN
06354000.csv,0,3.32776584745089,1.7930485961982,1.79336673824863,1.5286725522946,0.768631193828044,1.36960152708184,NaN,0,3.32776584745089,1.7930485961982,1.79336673824863,1.5286725522946,1.42050425514992,2.86264216972878,NaN
06360500.csv,0,4.60726746659859,3.10679942132584,3.10713981788784,1.97702323206536,1.17981448387371,1.72104501744532,NaN,0,4.60726746659859,3.10679942132584,3.10713981788784,1.97702323206536,2.05225087226619,4.02110458684367,NaN
06404000.csv,0,3.21744536368419,1.69327148390799,1.693654057673,1.58232509205681,0.863851561379178,1.3367127349242,NaN,0,3.21744536368419,1.69327148390799,1.693654057673,1.58232509205681,1.54215484673139,2.86777294247047,NaN
06406000.csv,0,4.04094913102135,2.60233314816284,2.60265058328704,2.30108721530037,1.62558527101024,1.39861915720975,NaN,0,4.04094913102135,2.60233314816284,2.60265058328704,2.30108721530037,2.52138719149274,3.55146416951036,NaN
06408700.csv,0,7.64674533688618,7.79170156071565,7.77586600685192,7.60350209364294,7.599847735059,3.05078035782261,2.86318995051389,0,7.64674533688618,7.79170156071565,7.77586600685192,7.60350209364294,7.59619337647507,8.26920441568329,8.90079939094024
06409000.csv,0,5.03579081025315,4.97516070153162,4.84215538449329,4.68883421950639,4.68534243314023,2.35886040790413,2.35949527815253,0,5.03579081025315,4.97516070153162,4.84215538449329,4.68883421950639,4.75327354971828,5.47226410602333,5.47385128164431
06431500.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06440200.csv,0,3.52900714996832,2.07801611005521,2.07874015748031,1.47633269979184,0.73490813648294,1.66241288804417,NaN,0,3.52900714996832,2.07801611005521,2.07874015748031,1.47633269979184,1.18816182459951,2.86867589827134,NaN
06441500.csv,0,4.4956047889901,2.5532795035997,2.55359770892168,1.68298794797343,0.902430293146653,1.65116741577503,NaN,0,4.4956047889901,2.5532795035997,2.55359770892168,1.68298794797343,1.57479813849887,3.81273616801241,NaN
06447000.csv,0,5.18709985286515,3.48160814411262,3.23378534218794,3.08012884240665,2.42064659800374,3.06167733725693,2.66496997653796,0,5.18709985286515,3.48160814411262,3.23378534218794,3.08012884240665,3.24587425935499,5.00067602497316,NaN
06447500.csv,0,4.43964384761349,3.76743054541916,3.61679560161534,3.70670948280056,3.45526200554664,1.93723544008174,NaN,0,4.43964384761349,3.76743054541916,3.61679560161534,3.70670948280056,3.71605118474189,4.62686712402082,4.54901960784314
06450500.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06452000.csv,0,4.5983551193929,3.39814851603163,3.25638682506258,3.07266875918789,2.31459334896102,2.13182883706146,2.13310024236164,0,4.5983551193929,3.39814851603163,3.25638682506258,3.07266875918789,3.20902697763121,4.6094799157694,4.52842782788351
06453600.csv,0,3.39269079183088,2.23754926549624,2.23790756001433,1.98101039054102,1.31386599785023,1.57721246864923,NaN,0,3.39269079183088,2.23754926549624,2.23790756001433,1.98101039054102,2.1343604442852,3.35041203869581,3.18810462199928
06464500.csv,0,4.50281723672724,3.69907150226173,3.53019601618919,3.68034282993413,3.16641536386001,1.92587889850012,NaN,0,4.50281723672724,3.69907150226173,3.53019601618919,3.68034282993413,3.69399254027458,4.68692960876121,4.60439647647012
06468170.csv,0,4.54124269322364,2.89889586490582,2.8993288590604,1.91340116908422,1.05520675470881,1.38774626542542,NaN,0,4.54124269322364,2.89889586490582,2.8993288590604,1.91340116908422,1.95756657285127,3.98484520458974,3.60077938947824
06468250.csv,0,4.66496500617538,3.28563194730342,2.72441333882256,2.21457389872375,1.37472210786332,1.46298888431453,NaN,0,4.66496500617538,3.28563194730342,2.72441333882256,2.21457389872375,2.40098806093042,4.331659118979,4.40411692054343
06470800.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06477500.csv,0,4.5016210608222,2.39692214585225,2.39726797216098,1.58353866770415,0.708943932909696,1.46388276488134,NaN,0,4.5016210608222,2.39692214585225,2.39726797216098,1.58353866770415,1.37604288246228,3.01595123849047,NaN
06479215.csv,0,4.42733824344658,2.96697552862913,2.96760909162905,2.23774451572028,1.45022570681872,1.70871941078641,NaN,0,4.42733824344658,2.96697552862913,2.96760909162905,2.23774451572028,2.38473113170191,4.04783400649402,3.82228557852221
06479438.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06601000.csv,0,3.34483032663117,2.50973535722801,2.51005324644361,2.42994516411031,1.84089644758802,1.6844949535087,NaN,0,3.34483032663117,2.50973535722801,2.51005324644361,2.42994516411031,2.52912659938012,3.45323054915362,NaN
06614800.csv,0,6.16795740561471,4.93078412391094,4.78896418199419,4.5406582768635,3.72313649564376,2.33301064859632,2.33397870280736,0,6.16795740561471,4.93078412391094,4.78896418199419,4.5406582768635,4.57405614714424,6.37947725072604,6.42739593417231
06622700.csv,0,6.50009400263207,5.09381462680955,5.09419063733785,4.43466817070878,4.11505922165821,2.99680391050949,2.56363978191389,0,6.50009400263207,5.09381462680955,5.09419063733785,4.43466817070878,4.43993231810491,6.36924233878549,6.44858056025569
06623800.csv,0,6.56391622508201,5.28892253343427,5.2893262679788,4.84360333080999,4.59046177138531,3.03446883673984,2.65899571032046,0,6.56391622508201,5.28892253343427,5.2893262679788,4.84360333080999,4.84441079989907,6.93938935150139,6.73792581377744
06632400.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06746095.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06775500.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
06784000.csv,0,3.5025791603841,3.37750972145068,3.03341004682168,3.20704705975716,2.88104118720736,1.77922387112134,NaN,0,3.5025791603841,3.37750972145068,3.03341004682168,3.20704705975716,3.19593683041029,3.67177208158083,3.64129830965796
06803510.csv,0,2.29122384134984,NaN,NaN,1.29023775610825,0.619261531719075,1.46729483948724,NaN,0,2.29122384134984,NaN,NaN,1.29023775610825,0.953215733537855,1.68379533252986,NaN
06803530.csv,0,3.23648003594092,1.53243106643455,1.53288032796091,1.37608805525917,0.739933733924861,1.62273263323412,NaN,0,3.23648003594092,1.53243106643455,1.53288032796091,1.37608805525917,1.10293704722862,1.91430336384568,NaN
06814000.csv,0,4.4256805015475,2.52837076422506,2.52868819934926,1.96651059439727,1.27958098563606,2.66359812713277,1.96746289976986,0,4.4256805015475,2.52837076422506,2.52868819934926,1.96651059439727,2.02555352749782,3.79112768827871,3.36163796524085
06846500.csv,0,2.298865169431,NaN,NaN,1.27354971827633,0.45520196809777,NaN,NaN,0,2.298865169431,NaN,NaN,1.27354971827633,0.879295294024284,1.68145385286882,NaN
06847900.csv,0,2.28765067531587,NaN,NaN,1.24626034758193,0.415161930580433,1.30628842523116,NaN,0,2.28765067531587,NaN,NaN,1.24626034758193,0.743186329089413,1.54678801374837,NaN
06853800.csv,0,3.35562310030395,1.81369569104237,1.81405328088682,1.50867155372787,0.832826747720365,1.62023958519578,NaN,0,3.35562310030395,1.81369569104237,1.81405328088682,1.50867155372787,1.39531557303773,2.79134632576435,NaN
06876700.csv,0,3.50193121206548,2.25639139231194,2.25675924222917,1.76089755379805,1.02519771933051,1.6645208754828,NaN,0,3.50193121206548,2.25639139231194,2.25675924222917,1.76089755379805,1.74360860768806,3.12010299797683,NaN
06878000.csv,0,3.55611643950867,2.34258791855965,2.34292444893152,1.88389702170621,1.17819283190308,1.86572438162544,NaN,0,3.55611643950867,2.34258791855965,2.34292444893152,1.88389702170621,1.95120309607942,3.17415446744069,NaN
06879650.csv,0,3.32066115702479,1.90964187327824,1.91019283746556,1.71735537190083,0.976859504132231,1.41873278236915,NaN,0,3.32066115702479,1.90964187327824,1.91019283746556,1.71735537190083,1.73829201101928,2.99393939393939,NaN
06885500.csv,0,3.50136365543574,2.17312130239584,2.17345697142617,1.72063944950279,1.06071413586204,1.90525741618764,1.90592875424831,0,3.50136365543574,2.17312130239584,2.17345697142617,1.72063944950279,1.67263877816473,3.12004363697394,2.67024713632359
06888500.csv,0,4.3776889075984,2.75344138076194,2.75377815196801,2.25872447905704,1.62054304356977,2.60391496527047,NaN,0,4.3776889075984,2.75344138076194,2.75377815196801,2.25872447905704,2.46213428751842,3.86141864870554,NaN
06889200.csv,0,3.28804471304585,1.67619393829236,1.67655745899032,1.47116826464307,0.85245603671559,1.79361112373336,NaN,0,3.28804471304585,1.67619393829236,1.67655745899032,1.47116826464307,1.30794747125914,2.78565910846549,NaN
06889500.csv,0,3.41369732560908,2.03983810808666,2.04015554321086,1.66304261566542,1.06721688754861,1.8554083009285,NaN,0,3.41369732560908,2.03983810808666,2.04015554321086,1.66304261566542,1.73287834298865,3.05023410840409,2.60201571303865
06892000.csv,0,4.5885247202603,3.17943020395207,2.74740099992064,2.41853821125308,1.756051107055,2.97119276247917,2.39250853106896,0,4.5885247202603,3.17943020395207,2.74740099992064,2.41853821125308,2.57185937623998,4.39012776763749,NaN
06903400.csv,0,3.44555269922879,2.17295629820051,2.1733676092545,1.73120822622108,1.08956298200514,1.92205655526992,NaN,0,3.44555269922879,2.17295629820051,2.1733676092545,1.73120822622108,1.69213367609254,3.36863753213368,NaN
06906800.csv,0,4.61810231744644,3.34481853957149,3.34551814604285,2.21495408832532,1.60909488412768,2.92155662439878,2.32968954962833,0,4.61810231744644,3.34481853957149,3.34551814604285,2.21495408832532,2.33528640139921,4.1829470922606,4.11298644512462
06910800.csv,0,3.35878199470432,1.81906443071492,1.81950573698147,1.56707855251545,0.902030008826125,1.75066195939982,NaN,0,3.35878199470432,1.81906443071492,1.81950573698147,1.56707855251545,1.38481906443072,2.8702559576346,2.30979699911739
06911900.csv,0,3.39246161005119,1.89744067007911,1.89781293624942,1.5683573755235,0.912052117263844,1.81628664495114,NaN,0,3.39246161005119,1.89744067007911,1.89781293624942,1.5683573755235,1.38222429036761,2.87910656119125,NaN
06917000.csv,0,3.37973176732005,1.93159273073566,1.93191016585985,1.66875644790096,1.0132529164352,1.81477660503135,NaN,0,3.37973176732005,1.93159273073566,1.93191016585985,1.66875644790096,1.56273311641933,3.03341004682168,2.5337671613364
06918460.csv,0,3.95400410677618,3.25585215605749,3.25626283367556,2.835318275154,2.11334702258727,1.835318275154,NaN,0,3.95400410677618,3.25585215605749,3.25626283367556,2.835318275154,2.99014373716632,4.1264887063655,4.1388090349076
06919500.csv,0,4.62598206491548,3.18927069280216,2.82644234584557,2.58487421633204,1.87762875962225,2.93532259344496,2.3709229426236,0,4.62598206491548,3.18927069280216,2.82644234584557,2.58487421633204,2.75755892389493,4.39996825648758,4.34473454487739
06921070.csv,0,4.37833714721587,3.02931241146344,3.02974828375286,2.42737277977553,1.85899531437289,2.79263375830882,NaN,0,4.37833714721587,3.02931241146344,3.02974828375286,2.42737277977553,2.6357197341179,4.01394791326141,3.85049580472921
06921200.csv,0,4.49100998890122,2.89882352941176,2.89917869034406,2.23467258601554,1.7111653718091,2.77451720310766,2.15192008879023,0,4.49100998890122,2.89882352941176,2.89917869034406,2.23467258601554,2.51489456159822,3.90037735849057,3.61660377358491
06934000.csv,0,4.50720385944325,3.45159397613925,3.45211552252428,3.41091335810679,2.68909316122303,2.18788708520764,2.1904948171328,0,4.50720385944325,3.45159397613925,3.45211552252428,3.41091335810679,3.45055088336919,4.734076536932,4.68557272312406
07014500.csv,0,4.47710499166733,3.27815252757718,3.27846996270137,3.26164590111896,2.57058963574319,2.13983017220855,2.14046504245695,0,4.47710499166733,3.27815252757718,3.27846996270137,3.26164590111896,3.32545036108245,4.50059519085787,4.39679390524562
07056000.csv,0,4.06636500754148,2.78415495752957,2.78447249345082,2.39295070254823,1.75470350083353,1.95252837977296,NaN,0,4.06636500754148,2.78415495752957,2.78447249345082,2.39295070254823,2.60601730570771,3.9707866952449,3.80185758513932
07057500.csv,0,2.19157209745258,1.57130386477264,1.57162129989683,1.57193873502103,1.02468058090628,1.37957304975796,NaN,0,2.19157209745258,1.57130386477264,1.57162129989683,1.57193873502103,1.75890802317276,2.35092452979922,2.35155940004762
07060710.csv,0,3.26026831785346,1.73663570691434,1.73704850361197,1.60495356037152,0.987822497420021,1.71186790505676,NaN,0,3.26026831785346,1.73663570691434,1.73704850361197,1.60495356037152,1.57440660474716,2.82229102167183,NaN
07066000.csv,0,3.92032378382668,3.03436235219427,3.03467978731847,2.73692564082216,2.02301404650425,1.91730815014681,NaN,0,3.92032378382668,3.03436235219427,3.03467978731847,2.73692564082216,2.97436711372113,4.00793587810491,3.94063963177526
07067000.csv,0,3.5206729624633,3.34608364415523,3.30164272676772,3.10991191175304,2.27600984048885,1.83826680422189,NaN,0,3.5206729624633,3.34608364415523,3.30164272676772,3.10991191175304,3.14102055392429,4.10221410999127,4.10316641536386
07068000.csv,0,4.02602968018411,3.03499722244266,3.03531465756686,3.19720657090707,2.43187048646933,1.85731291167368,NaN,0,4.02602968018411,3.03499722244266,3.03531465756686,3.19720657090707,3.23244186969288,4.10570589635743,4.11014998809618
07071500.csv,0,3.21688754860725,2.60995159114356,2.62677565272597,2.67534322672804,1.90810253154512,1.4659154035394,NaN,0,3.21688754860725,2.60995159114356,2.62677565272597,2.67534322672804,2.69597650980081,3.46448694548052,3.46512181572891
07083000.csv,0,6.5119535383269,5.50188949441107,5.50220772504873,5.36473208958192,4.95421456700744,3.11738732646486,2.77974461991328,0,6.5119535383269,5.50188949441107,5.50220772504873,5.36473208958192,5.36568678149489,7.08476868610525,7.04498985639842
07142300.csv,0,2.16431013769522,NaN,NaN,1.47564920062841,0.750762406431938,NaN,NaN,0,2.16431013769522,NaN,NaN,1.47564920062841,1.393956196285,1.89076795120599,NaN
07145700.csv,0,4.50255902261846,2.54691541467173,2.54735567662759,1.65582521600352,0.991029662649276,2.74679434263387,2.04633757085466,0,4.50255902261846,2.54691541467173,2.54735567662759,1.65582521600352,1.53035055858236,3.8100269660448,NaN
07148400.csv,0,3.41819153198878,2.53025243755843,2.53078669694137,2.32776813142781,1.64231334312809,1.7374115132897,NaN,0,3.41819153198878,2.53025243755843,2.53078669694137,2.32776813142781,2.58367837585148,3.51649525844798,NaN
07149000.csv,0,4.50901929188488,3.50208137505036,3.50243946108052,3.50279754711069,2.99574772839175,2.06114318965131,NaN,0,4.50901929188488,3.50208137505036,3.50243946108052,3.50279754711069,3.52857974128284,4.5247750772123,4.40982946152813
07151500.csv,0,4.35388438276525,2.87870973791551,2.87908481410286,2.50175816962821,1.74898026161564,2.64166158750996,NaN,0,4.35388438276525,2.87870973791551,2.87908481410286,2.50175816962821,2.74668291996812,3.88353884382765,NaN
07167500.csv,0,3.33275136893897,1.78176335211491,1.78208078723911,1.48273946512182,0.827553368780256,1.66336005078962,NaN,0,3.33275136893897,1.78176335211491,1.78208078723911,1.48273946512182,1.32910086501071,2.78517577970002,2.18458852472026
07180500.csv,0,3.42671216570113,2.04713911594318,2.04745655106738,1.69732560907864,1.09705578922308,1.75827315292437,NaN,0,3.42671216570113,2.04713911594318,2.04745655106738,1.69732560907864,1.74017935084517,2.96928815173399,NaN
07184000.csv,0,3.34830422326957,1.85232418445615,1.85269383605951,1.52703077349598,0.913409111912023,1.86082617133352,NaN,0,3.34830422326957,1.85232418445615,1.85269383605951,1.52703077349598,1.32187413362905,2.98050087792256,2.41419462156917
07195800.csv,0,3.33323810884159,2.41298862067324,2.41336951864019,2.39927629386278,1.79136313859925,1.65804885016426,NaN,0,3.33323810884159,2.41298862067324,2.41336951864019,2.39927629386278,2.46136266247679,3.40446602866257,3.40522782459649
07196900.csv,0,4.29454709328526,2.57413249211356,2.57449301487156,2.1616944569626,1.60180261379,2.65813429472735,NaN,0,4.29454709328526,2.57413249211356,2.57449301487156,2.1616944569626,2.40324470482199,3.46570527264534,NaN
07197000.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07208500.csv,0,3.2759455490733,2.11834742231218,2.11866492042703,1.99579314997817,1.27221494622376,NaN,NaN,0,3.2759455490733,2.11834742231218,2.11866492042703,1.99579314997817,2.19454696987737,3.35500257967218,NaN
07226500.csv,0,3.34462910417511,1.67588163761654,1.67620591811917,1.31236319416295,0.564248074584516,1.50563437373328,NaN,0,3.34462910417511,1.67588163761654,1.67620591811917,1.31236319416295,0.838589379813539,2.59521686258614,NaN
07261000.csv,0,5.10265479183534,3.63847104444539,3.53381344015,3.38415647505007,2.61609920313632,3.06984275791537,2.67064388289939,0,5.10265479183534,3.63847104444539,3.53381344015,3.38415647505007,3.50517748327439,5.06379170750415,4.93049814633315
07263295.csv,0,4.49925484351714,3.30476900149031,3.30551415797317,2.49478390461997,1.82488822652757,2.89865871833085,2.40089418777943,0,4.49925484351714,3.30476900149031,3.30551415797317,2.49478390461997,2.64977645305514,4.19597615499255,NaN
07290650.csv,0,4.64961582991264,3.25060519945269,2.90369434796337,2.61404062730239,2.05241553520682,3.10114724765814,2.74413219661088,0,4.64961582991264,3.25060519945269,2.90369434796337,2.61404062730239,2.77654983685928,4.46563519629513,4.44290074728976
07291000.csv,0,3.49797703216315,2.39454003024235,2.39486697453921,1.98030160611386,1.50557848706527,2.78720013077772,2.14475458743717,0,3.49797703216315,2.39454003024235,2.39486697453921,1.98030160611386,2.14213903306224,3.30573378560628,NaN
07292500.csv,0,4.13025597985732,2.67662610155266,2.67696181284096,2.30398657154847,1.88602601762484,2.82836760386068,2.30902224087285,0,4.13025597985732,2.67662610155266,2.67696181284096,2.30398657154847,2.5312631137222,3.89089383130508,NaN
07295000.csv,0,4.44578819181994,2.93675988914084,2.93709582598472,2.24943310657596,1.84126984126984,2.99286134206769,2.54169816074578,0,4.44578819181994,2.93675988914084,2.93709582598472,2.24943310657596,2.53229192911733,3.97077349458302,3.75879734609893
07299670.csv,0,3.21151079136691,NaN,NaN,1.21323741007194,0.423213429256595,1.34752997601918,NaN,0,3.21151079136691,NaN,NaN,1.21323741007194,0.649208633093525,1.57429256594724,NaN
07301410.csv,0,4.02005231037489,3.33217088055798,3.19529206625981,3.05754141238012,2.40453356582389,1.63469921534438,NaN,0,4.02005231037489,3.33217088055798,3.19529206625981,3.05754141238012,3.09154315605929,3.9537925021796,3.86748038360942
07301500.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07315200.csv,0,2.29940357852883,NaN,NaN,1.21510934393638,0.425844930417495,1.40318091451292,NaN,0,2.29940357852883,NaN,NaN,1.21510934393638,0.62624254473161,1.59045725646123,NaN
07315700.csv,0,3.33634141755969,1.77213761985336,1.77251363038165,1.44200037601053,0.727956382778718,1.674750893025,NaN,0,3.33634141755969,1.77213761985336,1.77251363038165,1.44200037601053,1.13968791126152,2.87610453092687,NaN
07335700.csv,0,4.3039588688946,2.96102827763496,2.96143958868895,2.43372750642674,1.86858611825193,2.78087403598972,NaN,0,4.3039588688946,2.96102827763496,2.96143958868895,2.43372750642674,2.67598971722365,4.00904884318766,NaN
07340300.csv,0,4.53497505572657,3.11516824116336,2.8723065491986,2.77974737289035,2.14244772317164,3.02855323214096,2.56915401762021,0,4.53497505572657,3.11516824116336,2.8723065491986,2.77974737289035,2.94066447298588,4.26876127799597,4.32056045005838
07346045.csv,0,5.5056589996349,4.16648411829135,3.77948156261409,3.63490324936108,2.85505658999635,2.07374954362906,2.07667031763417,0,5.5056589996349,4.16648411829135,3.77948156261409,3.63490324936108,3.78970427163198,5.43117926250456,5.42533771449434
07359610.csv,0,4.24871029052403,2.80930400941262,2.81002805683772,2.47986243098923,1.84704498144628,2.77599782785772,2.20617250429903,0,4.24871029052403,2.80930400941262,2.81002805683772,2.47986243098923,2.70214499049688,3.88523848312064,3.68684948864151
07362100.csv,0,4.45392377217732,3.19678638037397,2.84864425422027,2.65314906030319,1.96910716847592,2.15121228061786,2.15197742814786,0,4.45392377217732,3.19678638037397,2.84864425422027,2.65314906030319,2.82492468079001,4.43900339534216,4.49179857491273
07362587.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
07373000.csv,0,3.35973335449567,2.02269661138005,2.02301404650425,1.86905801126895,1.46972462502976,1.90397587493056,1.90524561542735,0,3.35973335449567,2.02269661138005,2.02301404650425,1.86905801126895,2.07602571224506,3.08102531545115,2.78549321482422
07375000.csv,0,3.31905298759865,1.97745208568207,1.97777419874376,1.78192945723949,1.26912546303753,1.93847640521823,NaN,0,3.31905298759865,1.97745208568207,1.97777419874376,1.78192945723949,1.85021742631664,3.09196327911097,NaN
07376000.csv,0,4.35994685348472,3.34823046261626,3.34855256270886,2.62382735435036,2.0978379031284,2.21379393646576,2.21443813665096,0,4.35994685348472,3.34823046261626,3.34855256270886,2.62382735435036,2.87925272778516,4.24399082014736,4.30969923903853
08013000.csv,0,4.48517092150713,3.35760511374916,3.02632310318815,2.75411918847024,2.04359391749712,2.06646285782348,2.06709810616588,0,4.48517092150713,3.35760511374916,3.02632310318815,2.75411918847024,3.02155874062016,4.54583713820622,4.57728193115496
08014500.csv,0,3.31067804799485,2.21549363826703,2.21581575132872,2.08471573522306,1.58060879368658,1.75422773393461,NaN,0,3.31067804799485,2.21549363826703,2.21581575132872,2.08471573522306,2.30149782573683,3.39507167015622,3.35835078112417
08023080.csv,0,3.53638662545659,2.35796572070806,2.35852767631357,1.72351784209047,1.07614498454622,2.05394773812869,2.05563360494521,0,3.53638662545659,2.35796572070806,2.35852767631357,1.72351784209047,1.64315819050295,3.2705816240517,2.99803315538073
08025500.csv,0,3.31729995529727,1.92543585158695,1.92579347340188,1.66043808672329,1.09682610639249,1.94331694233348,NaN,0,3.31729995529727,1.92543585158695,1.92579347340188,1.66043808672329,1.70907465355387,3.10987930263746,2.69146177916853
08029500.csv,0,3.18837008747074,1.74908627982424,1.74941480842676,1.72937456367295,1.28520389306394,1.85651513284875,NaN,0,3.18837008747074,1.74908627982424,1.74941480842676,1.72937456367295,1.82891873023695,2.94985832204016,NaN
08050800.csv,0,3.22017220172202,NaN,NaN,1.19188191881919,0.394833948339483,1.38622386223862,NaN,0,3.22017220172202,NaN,NaN,1.19188191881919,0.554735547355474,1.54489544895449,NaN
08066200.csv,0,3.34760926958052,1.75496235455168,1.7553534760927,1.46475017111567,0.83543561161631,1.76317590691307,NaN,0,3.34760926958052,1.75496235455168,1.7553534760927,1.46475017111567,1.21325902024054,2.80043023369512,2.17580913268798
08066300.csv,0,4.22755170457476,2.84037340760225,2.84078601268761,2.41786580019599,1.83072876373201,1.92892877404714,1.92975398421786,0,4.22755170457476,2.84037340760225,2.84078601268761,2.41786580019599,2.63943473103306,4.00350714322554,NaN
08070000.csv,0,2.2311949986063,NaN,NaN,1.36566718432684,0.701150798391271,1.4223708836061,NaN,0,2.2311949986063,NaN,NaN,1.36566718432684,1.09552821247959,1.92665153506152,NaN
08070200.csv,0,3.18730464053859,1.57345515748978,1.57441692714595,1.44938687184419,0.766530415965376,1.37052176003847,NaN,0,3.18730464053859,1.57345515748978,1.57441692714595,1.44938687184419,1.26088001923539,2.08223130560231,NaN
08079600.csv,0,2.27760191846523,NaN,NaN,1.21208633093525,0.493045563549161,1.51520383693046,NaN,0,2.27760191846523,NaN,NaN,1.21208633093525,0.625035971223022,1.55779376498801,NaN
08082700.csv,0,2.1582847544709,NaN,NaN,1.10147218654283,0.225669400256892,NaN,NaN,0,2.1582847544709,NaN,NaN,1.10147218654283,0.327635609129533,1.32832724039127,NaN
08086212.csv,0,2.08037725962798,NaN,NaN,1.07728582656537,0.210007859575583,NaN,NaN,0,2.08037725962798,NaN,NaN,1.07728582656537,0.280010479434111,NaN,NaN
08086290.csv,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
08101000.csv,0,4.51609580221478,2.40844707700232,2.41050733968581,1.61112541849086,0.861189801699717,2.54854493947978,NaN,0,4.51609580221478,2.40844707700232,2.41050733968581,1.61112541849086,1.46278650527942,2.96677826422869,2.40638681431883
08103900.csv,0,3.21734641197728,NaN,NaN,1.20598864223025,0.422646704525899,1.39046635690931,NaN,0,3.21734641197728,NaN,NaN,1.20598864223025,0.612631216658062,1.49784890724488,NaN
08104900.csv,0,3.3125,1.56048387096774,1.5625,1.3366935483871,0.534274193548387,1.36693548387097,NaN,0,3.3125,1.56048387096774,1.5625,1.3366935483871,0.957661290322581,1.65524193548387,NaN
08109700.csv,0,4.45056566650271,2.2921790457452,2.29414658140679,1.54058042302017,0.781111657648795,1.57206099360551,NaN,0,4.45056566650271,2.2921790457452,2.29414658140679,1.54058042302017,1.2808657156911,3.02213477619282,NaN
08150800.csv,0,2.10453512498765,NaN,NaN,1.09277739353819,0.237130718308468,NaN,NaN,0,2.10453512498765,NaN,NaN,1.09277739353819,0.32961169844877,1.24967888548562,NaN
08155200.csv,0,3.29659483467676,1.61079124856062,1.61210725448265,1.37127817075177,0.636946866260898,1.43971047869715,NaN,0,3.29659483467676,1.61079124856062,1.61210725448265,1.37127817075177,1.10676098042441,1.8318802434611,NaN
08158700.csv,0,4.43939288932012,3.25400235636565,3.25455679534271,2.45561022939913,1.67884122253794,1.62007069096958,NaN,0,4.43939288932012,3.25400235636565,3.25455679534271,2.45561022939913,2.65853489500312,4.16550003465244,4.19266754452838
08158810.csv,0,3.32008830022075,1.52072602403728,1.52268825116507,1.24012754476331,0.433652195241599,1.31665440274712,NaN,0,3.32008830022075,1.52072602403728,1.52268825116507,1.24012754476331,0.710326220259995,1.49914152563159,NaN
08164000.csv,0,3.28164431394334,1.60590429331005,1.60622172843425,1.37671613364019,0.649154828981827,1.61415760653916,NaN,0,3.28164431394334,1.60590429331005,1.60622172843425,1.37671613364019,1.01642726767717,2.01126894690898,NaN
08164300.csv,0,3.29089952656497,1.56013581368658,1.56051838745158,1.29271675194874,0.574625795036105,1.56472669886663,NaN,0,3.29089952656497,1.56013581368658,1.56051838745158,1.29271675194874,0.816794988283678,1.78317631868395,NaN
08164600.csv,0,4.51546391752577,2.47285223367698,2.47422680412371,1.57113402061856,0.827491408934708,1.74982817869416,NaN,0,4.51546391752577,2.47285223367698,2.47422680412371,1.57113402061856,1.3085910652921,3.76907216494845,NaN
08165300.csv,0,2.18518715723337,NaN,NaN,1.14200521803951,0.281561152228316,1.12922634577499,NaN,0,2.18518715723337,NaN,NaN,1.14200521803951,0.582290612853416,1.28044300090517,NaN
08171300.csv,0,3.21243523316062,NaN,NaN,1.22668393782383,0.431347150259067,1.26683937823834,NaN,0,3.21243523316062,NaN,NaN,1.22668393782383,0.788860103626943,1.57512953367876,NaN
