,7 RLE,8 lag1,cluster,Watershed_ID,Source,Name,Centroid_Lat_deg_N,Centroid_Lon_deg_E,Drainage_Area_km2,Drainage_Area_GSIM_km2,Flag_GSIM_boundaries,Flag_Artificial_Boundaries,Elevation_m,Slope_deg,Gravelius,Perimeter,Flag_Shape_Extraction,Aspect_deg,Flag_Terrain_Extraction,Land_Use_Forest_frac,Land_Use_Grass_frac,Land_Use_Wetland_frac,Land_Use_Water_frac,Land_Use_Urban_frac,Land_Use_Shrubs_frac,Land_Use_Crops_frac,Land_Use_Snow_Ice_frac,Flag_Land_Use_Extraction,Permeability_logk_m2,Porosity_frac,Flag_Subsoil_Extraction
04185000,3.53654471867312,3.66828029521467,1,5490,USGS,Tiffin River at Stryker OH,41.50449567,-84.4296719,1061.8898,,0,0,263.2,0.6454,1.7126,200.235,1,130.3915,1,0.0815,0.0033,0.0665,0.0104,0.0736,0.0004,0.7643,0.0,1,-16.4049462226129,0.125118276909474,1
04196800,4.05156242162813,3.71730952500376,0,5514,USGS,Tymochtee Creek at Crawford OH,40.9228332,-83.3488116,593.1043,,0,0,272.5,0.4711,1.7224,152.729,1,17.9689,1,0.079,0.0081,0.0043,0.0065,0.0558,0.0,0.8463,0.0,1,-11.8000001907349,0.059999998658895,1
04197100,4.22049253540896,3.92241929309685,0,5517,USGS,Honey Creek at Melmore OH,41.022278,-83.1096382,385.9063,,0,0,288.9,0.6035,1.4683,103.891,1,333.4538,1,0.0961,0.0037,0.0014,0.0026,0.0684,0.0,0.8277,0.0,1,-15.4546534793212,0.116772274835275,1
04197170,3.97538082781966,3.53715956300969,0,5518,USGS,Rock Creek at Tiffin OH,41.1136659,-83.1682521,89.6131,,0,0,264.5,0.7179,1.82,63.738,1,308.8734,1,0.1073,0.0062,0.001,0.0,0.088,0.0001,0.7973,0.0,1,-12.9563493501572,0.074761903090846,1
04213000,4.13666772857598,3.89232239566741,0,5564,USGS,Conneaut Creek at Conneaut OH,41.92699898,-80.6039659,453.2457,,0,0,312.3,1.6196,1.9822,153.439,1,319.7308,1,0.5021,0.0155,0.0464,0.0043,0.0715,0.0092,0.351,0.0,1,-15.4085104781555,0.178772501659666,1
04213075,3.89530201342282,3.58456375838926,0,5566,USGS,"Brandy Run near Girard, PA",41.9920003,-80.2911737,11.5254,,0,0,278.2,1.3629,1.4425,17.5,1,272.4774,1,0.4401,0.0078,0.0168,0.0024,0.1913,0.0011,0.3406,0.0,1,-16.1285713740758,0.13999999740294,1
04216418,4.42397292095308,4.19937611999735,0,5576,USGS,TONAWANDA CREEK AT ATTICA NY,42.86388889,-78.2836111,199.1691,,0,0,472.9,3.2209,1.6368,81.996,1,309.5859,1,0.4313,0.0012,0.0457,0.0077,0.045,0.0403,0.4288,0.0,1,-16.1928029891216,0.135871209514638,1
04221000,3.40671558816989,3.35201245274628,1,5589,USGS,GENESEE RIVER AT WELLSVILLE NY,42.1222222,-77.9572222,745.9129,,0,0,636.0,6.2111,1.5502,152.097,1,236.7558,1,0.5377,0.0045,0.007,0.0007,0.0362,0.0369,0.3769,0.0,1,-16.0502019583577,0.143757573266824,1
04224775,3.41645608628659,3.34446841294299,1,5597,USGS,CANASERAGA CREEK ABOVE DANSVILLE NY,42.53555556,-77.7041667,230.2488,,0,0,504.6,5.858,1.3866,75.536,1,57.6994,1,0.6463,0.0037,0.0183,0.0023,0.0248,0.05,0.2544,0.0,1,-16.2181229359895,0.135177990909919,1
04233000,3.01596997992844,2.65538005061524,1,5616,USGS,CAYUGA INLET NEAR ITHACA NY,42.39305556,-76.545,91.1671,,0,0,378.7,6.6326,1.3617,46.721,1,11.0924,1,0.5574,0.0073,0.0329,0.0006,0.0447,0.0819,0.2752,0.0,1,-16.5,0.119999997317791,1
04256000,3.56384413935402,3.66415363860011,1,5652,USGS,INDEPENDENCE RIVER AT DONNATTSBURG NY,43.7472222,-75.3344444,229.7308,,0,0,503.0,3.1561,1.847,100.676,1,236.8585,1,0.7958,0.0009,0.0648,0.0184,0.0001,0.1199,0.0002,0.0,1,-13.9149535883253,0.045327102417283,1
04296000,4.27357107962873,4.16935352548445,0,2751,USGS,"BLACK RIVER AT COVENTRY, VT",44.8689363,-72.2701041,315.977,,0,0,385.4,5.7406,1.5363,94.971,1,261.3055,1,0.6664,0.0028,0.0583,0.0065,0.0441,0.016,0.2059,0.0,1,-12.7809640769499,0.053156625353787,1
05129115,3.24822892068343,3.13432421169607,1,7824,USGS,"VERMILION RIVER NR CRANE LAKE, MN",48.2646282,-92.5659935,2343.9276,,0,0,429.0,1.906,2.4875,426.645,1,347.0865,1,0.4738,0.0188,0.2646,0.139,0.0164,0.0823,0.0052,0.0,1,-14.0790348909871,0.035990113279273,1
05131500,2.99690500753908,2.62106182049044,1,7829,USGS,"LITTLE FORK RIVER AT LITTLEFORK, MN",48.39577636,-93.5493266,4351.1584,,0,0,409.1,1.0078,2.1113,494.561,1,328.2484,1,0.3668,0.0229,0.4616,0.0255,0.0198,0.0822,0.0212,0.0,1,-14.1243870043416,0.064400874688777,1
05362000,3.1041980795175,2.81057058963574,1,6898,USGS,"JUMP RIVER AT SHELDON, WI",45.30802638,-90.956525,1491.8257,,0,0,453.5,1.0619,1.8011,246.881,1,248.4808,1,0.586,0.0138,0.2284,0.0109,0.0342,0.0207,0.106,0.0,1,-13.6084455610923,0.035067179467307,1
05393500,3.21815728910404,3.03023569557972,1,6976,USGS,"SPIRIT RIVER AT SPIRIT FALLS, WI",45.44916667,-89.9791667,211.342,,0,0,500.9,1.4292,1.3688,72.747,1,90.3186,1,0.6625,0.0073,0.1771,0.0172,0.0341,0.0167,0.0852,0.0,1,-14.1000003814697,0.009999999776483,1
05399500,2.86643917149433,2.27600984048885,1,6984,USGS,"BIG EAU PLEINE RIVER AT STRATFORD, WI",44.8219098,-90.0795754,580.1545,,0,0,417.2,0.935,1.5234,130.006,1,175.5704,1,0.1941,0.0018,0.0169,0.0011,0.0608,0.0008,0.7244,0.0,1,-13.7852462080658,0.03617906777369,1
05408000,2.04992050874404,2.05055643879173,2,7011,USGS,"KICKAPOO RIVER AT LA FARGE, WI",43.57414037,-90.6431861,688.9334,,0,0,358.7,5.8286,1.3465,125.994,1,186.3557,1,0.4335,0.0018,0.0046,0.0001,0.0488,0.0086,0.5026,0.0,1,-12.1753732227822,0.172611945429876,1
05412500,2.83056900246012,2.35409888104119,1,7030,USGS,"Turkey River at Garber, IA",42.7399884,-91.261799,4001.5117,,0,0,337.4,2.0412,1.6658,377.418,1,137.6107,1,0.1154,0.0757,0.0037,0.0016,0.0585,0.0,0.7451,0.0,1,-13.142482946141,0.077138076699914,1
05413500,2.69883342591858,2.10681691929212,1,7037,USGS,"GRANT RIVER AT BURTON, WI",42.72027778,-90.8191667,696.7033,,0,0,301.1,3.1059,1.3015,122.788,1,173.9862,1,0.1425,0.0008,0.0025,0.0,0.0606,0.0006,0.793,0.0,1,-11.9880260294695,0.116407768891274,1
05444000,2.80644393302119,2.2353781445917,1,7149,USGS,"ELKHORN CREEK NEAR PENROSE, IL",41.90280739,-89.696223,378.1364,,0,0,255.0,1.3173,1.3308,92.432,1,203.2602,1,0.0458,0.0003,0.0001,0.0002,0.0664,0.0,0.8872,0.0,1,-12.2478959498281,0.083446893400563,1
05466500,3.08864375843187,2.66645504325054,1,7199,USGS,"EDWARDS RIVER NEAR NEW BOSTON, IL",41.18697738,-90.9673663,1152.539,,0,0,225.8,1.0617,1.7989,219.122,1,270.8723,1,0.0965,0.0001,0.0027,0.0016,0.0617,0.0,0.8374,0.0,1,-15.5748334394473,0.16272969127753,1
05487980,2.89613550082741,2.31091209967877,1,7249,USGS,"White Breast Creek near Dallas, IA",41.24663889,-93.2901667,862.4618,,0,0,301.0,1.9992,2.0644,220.312,1,92.2614,1,0.2366,0.0257,0.0083,0.0042,0.0577,0.0027,0.6648,0.0,1,-15.7809233590701,0.116175955706617,1
05488200,2.78761134264934,2.12601127727384,1,7251,USGS,"English Creek near Knoxville, IA",41.30055336,-93.0454805,233.3568,,0,0,275.9,1.7948,1.7017,93.403,1,41.4494,1,0.1869,0.0279,0.004,0.0017,0.0482,0.0001,0.7312,0.0,1,-16.5,0.119999997317791,1
05495000,2.97817633521149,2.47218474724228,1,7259,USGS,"Fox River at Wayland, MO",40.39241667,-91.5978889,1035.9901,,0,0,233.5,1.332,2.4083,277.544,1,94.4936,1,0.198,0.0205,0.0272,0.0045,0.0496,0.013,0.6871,0.0,1,-15.5336115718431,0.107663123541948,1
05495500,2.89258362763382,2.34276417602476,1,7260,USGS,"BEAR CREEK NEAR MARCELLINE, IL",40.1428237,-91.33737,903.9014,,0,0,202.0,0.7197,1.4429,156.338,1,277.3454,1,0.1836,0.0008,0.0043,0.0009,0.054,0.0007,0.7557,0.0,1,-12.6957869041817,0.074488390490144,1
05501000,2.859455598762,2.25442425204349,1,7269,USGS,"North River at Palmyra, MO",39.817,-91.5460278,916.8512,,0,0,218.9,1.1296,1.907,208.854,1,81.4015,1,0.2201,0.0195,0.0188,0.0039,0.047,0.006,0.6846,0.0,1,-12.1411566150432,0.073044216241307,1
05503800,2.92501918113971,2.31178070726093,1,7276,USGS,"Crooked Creek near Paris, MO",39.5848333,-91.9935,207.198,,0,0,235.9,0.6493,1.4801,77.938,1,104.6658,1,0.0931,0.0054,0.0255,0.0016,0.048,0.0014,0.8251,0.0,1,-14.8096294826931,0.175074071809649,1
05507600,2.87424147311153,2.1867894259608,1,7286,USGS,"Lick Creek at Perry, MO",39.4314296,-91.6762708,269.3574,,0,0,229.2,0.3776,1.3806,82.767,1,15.0558,1,0.0507,0.0057,0.0135,0.0034,0.0481,0.0001,0.8785,0.0,1,-12.3715100981231,0.081851850335415,1
05508805,2.89638337508833,2.33159889509861,1,7287,USGS,"Spencer Creek below Plum Creek near Frankford, MO",39.5204722,-91.34275,533.5349,,0,0,219.4,0.9781,1.3981,116.982,1,349.3086,1,0.2167,0.0051,0.0142,0.0019,0.0519,0.0001,0.71,0.0,1,-12.9216495494253,0.102886596252931,1
05514500,2.89381933438986,2.32505722838528,1,7292,USGS,"Cuivre River near Troy, MO",39.00880556,-90.9775278,2338.7476,,0,0,223.8,1.0174,1.4445,256.406,1,85.8544,1,0.2324,0.0058,0.0149,0.003,0.0484,0.0002,0.6952,0.0,1,-12.5724729391003,0.089535724467349,1
05525500,3.32894214744862,3.13784620268233,1,7318,USGS,"SUGAR CREEK AT MILFORD, IL",40.6300362,-87.72391809,1155.129,,0,0,218.0,0.2618,1.5634,191.333,1,334.6869,1,0.0087,0.0005,0.0032,0.0006,0.0564,0.0,0.9306,0.0,1,-13.9787920023771,0.104261742989789,1
05584500,2.88770732481549,2.37155781287199,1,7449,USGS,"LA MOINE RIVER AT COLMAR, IL",40.33032166,-90.8962451,1696.4338,,0,0,204.7,0.6372,1.5588,230.987,1,154.4048,1,0.1595,0.0012,0.0044,0.0019,0.0612,0.0006,0.7713,0.0,1,-13.7070184012072,0.105954126536915,1
05585000,3.17117689072296,2.90167447028014,1,7450,USGS,"LA MOINE RIVER AT RIPLEY, IL",40.0247704,-90.6317947,3348.838,,0,0,198.8,0.7651,1.4932,311.392,1,146.1672,1,0.2147,0.0014,0.0077,0.0021,0.0577,0.0005,0.7159,0.0,1,-14.2013237654637,0.112756616626708,1
05591550,2.91651990137372,2.35970412116943,1,7469,USGS,"WHITLEY CREEK NEAR ALLENVILLE, IL",39.5067003,-88.5275547,89.6131,,0,0,210.3,0.3107,1.7225,61.031,1,329.4948,1,0.0194,0.0009,0.0004,0.0,0.0812,0.0,0.8981,0.0,1,-15.1999998092651,0.189999997615814,1
05592050,2.89879333193834,2.3318685917556,1,7471,USGS,"ROBINSON CREEK NEAR SHELBYVILLE, IL",39.40587344,-88.8964628,241.1267,,0,0,197.6,0.4528,1.4876,85.629,1,129.1058,1,0.0734,0.0006,0.0002,0.0011,0.0571,0.0,0.8677,0.0,1,-15.1999998092651,0.189999997615814,1
05592575,3.74260114037469,3.1380215404109,0,7473,USGS,"HICKORY CREEK NEAR BROWNSTOWN, IL",38.93698999,-88.95283849,114.4769,,0,0,181.1,0.5255,1.4154,54.938,1,203.0235,1,0.3166,0.004,0.0001,0.0013,0.0676,0.0,0.6104,0.0,1,-15.1999998092651,0.189999997615814,1
05593575,3.07863247863248,2.64017094017094,1,7478,USGS,"LITTLE CROOKED CREEK NEAR NEW MINDEN, IL",38.4417164,-89.416751,218.3349,,0,0,149.4,0.424,1.3858,74.185,1,318.7465,1,0.0779,0.0012,0.0077,0.0041,0.097,0.0,0.8122,0.0,1,-12.6311112085978,0.091777776181698,1
05593900,3.73698032803132,3.1193697041772,0,7480,USGS,"EAST FORK SHOAL CREEK NEAR COFFEEN, IL",39.1486111,-89.3525,143.7436,,0,0,202.4,0.511,1.6068,69.966,1,269.5437,1,0.0947,0.0037,0.0,0.0012,0.1011,0.0,0.7993,0.0,1,-11.8000001907349,0.059999998658895,1
05595730,3.00842794455666,2.51027373406701,1,7491,USGS,"RAYSE CREEK NEAR WALTONVILLE, IL",38.25388889,-89.0405556,227.9178,,0,0,155.0,0.5973,1.3258,73.995,1,118.646,1,0.274,0.0065,0.0087,0.0027,0.0824,0.0,0.6257,0.0,1,-12.629830606105,0.091728811963635,1
06037500,3.41986780342945,3.42101733882556,1,7871,USGS,Madison River near West Yellowstone MT,44.6570722,-111.0679639,1126.6392,,0,0,2414.5,5.0049,1.7868,213.258,1,351.8572,1,0.594,0.0929,0.0224,0.0028,0.0051,0.2824,0.0004,0.0,1,-12.5892857142857,0.113214288439069,1
06043500,3.21882352941176,3.04838502673797,1,7875,USGS,Gallatin River near Gallatin Gateway MT,45.4973,-111.2707083,2121.1897,,0,0,2411.3,14.7768,1.791,292.779,1,27.517,1,0.6411,0.0732,0.0112,0.0008,0.0073,0.266,0.0004,0.0,1,-14.2166951026125,0.092403943745108,1
06188000,3.19922568156154,2.84648061515298,1,8014,USGS,Lamar River nr Tower Ranger Station YNP,44.92817778,-110.3942694,1730.1035,,0,0,2546.2,14.3018,1.5785,233.303,1,248.3818,1,0.3433,0.0861,0.0108,0.0017,0.0018,0.5563,0.0001,0.0,1,-12.7152229358009,0.101143820237923,1
06191500,3.22863264820252,2.95405126577256,1,8017,USGS,Yellowstone River at Corwin Springs MT,45.1121194,-110.7936667,6775.3752,,0,0,2548.9,11.3959,2.0417,598.631,1,290.1523,1,0.3933,0.1016,0.0249,0.0535,0.0029,0.4228,0.0003,0.0006,1,-12.9614627055711,0.132051612757005,1
06221400,3.27938898680767,3.07472093147466,1,8061,USGS,"DINWOODY CREEK ABOVE LAKES, NEAR BURRIS, WY",43.34616667,-109.4087778,228.4358,,0,0,3227.1,18.8836,1.4361,77.157,1,74.9183,1,0.1683,0.4996,0.0022,0.0156,0.0,0.2538,0.0,0.0604,1,-13.1470591383043,0.031111110793122,1
06224000,3.18466728597272,2.9222119004547,1,8065,USGS,"BULL LAKE CREEK ABOVE BULL LAKE, WY",43.1766111,-109.2025556,484.3254,,0,0,3137.3,16.5966,1.4861,116.744,1,53.1265,1,0.3155,0.4086,0.0034,0.0238,0.0,0.2255,0.0005,0.0227,1,-13.5940187547836,0.019371165362604,1
06278300,2.94392400052777,2.34789110260808,1,8102,USGS,"SHELL CREEK ABOVE SHELL CREEK RESERVOIR, WY",44.5080195,-107.4036886,59.8284,,0,0,3056.1,10.5268,1.3855,37.87,1,306.0752,1,0.2857,0.2986,0.0039,0.0051,0.0,0.4066,0.0,0.0,1,-14.0587503671646,0.017874999740161,1
06289000,2.97436711372113,2.62868026347115,1,8123,USGS,Little Bighorn River at State Line nr Wyola MT,45.0071111,-107.6154083,471.3755,,0,0,2405.6,14.3139,1.3024,100.548,1,51.3937,1,0.6934,0.1461,0.0009,0.0,0.0007,0.1588,0.0,0.0,1,-12.189506335023,0.094182098474078,1
06291500,2.93767855253412,2.55295735900963,1,8131,USGS,"Lodge Grass Cr ab Willow Cr diversion, nr Wyola MT",45.12648056,-107.5998917,217.2989,,0,0,1941.2,10.9671,1.6037,83.973,1,58.8256,1,0.3445,0.3003,0.0511,0.0,0.0033,0.2871,0.0136,0.0,1,-13.9574257627179,0.125775575625523,1
06311000,2.96325688437426,2.47662883898103,1,8178,USGS,"NORTH FORK POWDER RIVER NEAR HAZELTON, WY",44.02774228,-107.0808955,63.4544,,0,0,2747.8,5.8521,1.4334,40.087,1,242.4308,1,0.5676,0.2579,0.0072,0.0,0.0029,0.1644,0.0,0.0,1,-14.3807231374534,0.052530119734177,1
06408700,3.05078035782261,2.86318995051389,1,8299,USGS,"RHOADS FORK NEAR ROCHFORD,SD",44.13387149,-103.8615912,20.3054,,0,0,2036.9,7.604,1.2421,20.095,1,113.9825,1,0.9213,0.0416,0.0,0.0,0.0,0.0361,0.0011,0.0,1,-11.8000001907349,0.059999998658895,1
06409000,2.35886040790413,2.35949527815253,2,8301,USGS,"CASTLE CR ABOVE DEERFIELD RES NEAR HILL CITY,SD",44.01359238,-103.8304784,204.867,,0,0,2036.1,6.9397,1.6161,83.05,1,148.1455,1,0.8622,0.077,0.0,0.0,0.0,0.0604,0.0004,0.0,1,-12.5394266566068,0.081039425132522,1
06447000,3.06167733725693,2.66496997653796,1,8345,USGS,"WHITE R NEAR KADOKA,SD",43.7524949,-101.5248665,12846.2772,,0,0,988.5,2.3985,1.8916,765.237,1,44.2169,1,0.0657,0.8459,0.0135,0.0026,0.014,0.0043,0.0539,0.0,1,-14.928768578901,0.165368597190482,1
06452000,2.13182883706146,2.13310024236164,2,8350,USGS,"WHITE R NEAR OACOMA,SD",43.74832745,-99.5564948,25679.6045,,0,0,859.9,2.1863,2.1508,1232.282,1,44.8491,1,0.0393,0.8024,0.0195,0.0049,0.0177,0.0022,0.1139,0.0,1,-15.0835928880895,0.161720894347265,1
06614800,2.33301064859632,2.33397870280736,2,8451,USGS,"MICHIGAN RIVER NEAR CAMERON PASS, CO",40.49609409,-105.8650119,3.9886,,0,0,3423.0,18.0224,1.2981,9.14,1,27.7638,1,0.1034,0.3337,0.0,0.0,0.0,0.0,0.0,0.5629,1,-12.7,0.090000003576279,1
06622700,2.99680391050949,2.56363978191389,1,8457,USGS,"NORTH BRUSH CREEK NEAR SARATOGA, WY",41.3702447,-106.5205815,96.8651,,0,0,2875.1,7.992,1.3541,48.261,1,294.8508,1,0.8785,0.0674,0.006,0.0008,0.0,0.0471,0.0002,0.0,1,-14.2263565950615,0.15519379694448,1
06623800,3.03446883673984,2.65899571032046,1,8458,USGS,"ENCAMPMENT RIVER AB HOG PARK CR, NR ENCAMPMENT, WY",41.0235791,-106.824766,188.2912,,0,0,2921.9,10.7231,1.4314,70.561,1,289.3533,1,0.8851,0.0596,0.015,0.0004,0.0,0.0398,0.0001,0.0,1,-13.8465308870588,0.066938774994746,1
06814000,2.66359812713277,1.96746289976986,1,8639,USGS,"TURKEY C NR SENECA, KS",39.9477773,-96.1086149,714.8332,,0,0,398.3,1.643,1.5749,151.658,1,100.8535,1,0.1355,0.4477,0.0027,0.0036,0.0377,0.0006,0.3723,0.0,1,-15.2865573507841,0.150535517002715,1
06885500,1.90525741618764,1.90592875424831,2,8750,USGS,"BLACK VERMILLION R NR FRANKFORT, KS",39.68194349,-96.4427888,1061.8898,,0,0,399.7,1.3109,1.4887,175.166,1,169.664,1,0.0582,0.2668,0.0024,0.0075,0.0467,0.0003,0.6181,0.0,1,-13.0269629421941,0.206948147512696,1
06892000,2.97119276247917,2.39250853106896,1,8779,USGS,"STRANGER C NR TONGANOXIE, KS",39.1163912,-95.0108006,1051.5299,,0,0,317.6,1.5537,1.6192,193.387,1,121.869,1,0.1625,0.033,0.0067,0.0043,0.0557,0.0007,0.7371,0.0,1,-12.7229377702418,0.180492039376333,1
06906800,2.92155662439878,2.32968954962833,1,8828,USGS,"Lamine River near Otterville, MO",38.70225,-92.9788333,1406.3566,,0,0,280.5,1.4968,1.4996,204.465,1,30.9139,1,0.2861,0.0026,0.0114,0.0027,0.056,0.0065,0.6346,0.0,1,-11.9928371732812,0.073203608948365,1
06919500,2.93532259344496,2.3709229426236,1,8869,USGS,"Cedar Creek near Pleasant View, MO",37.83420277,-93.8754918,1087.7896,,0,0,293.0,1.2666,1.6106,191.624,1,349.8834,1,0.3161,0.0101,0.0028,0.0015,0.0378,0.0039,0.6277,0.0,1,-14.5022831819555,0.096514457598601,1
06921200,2.77451720310766,2.15192008879023,1,8874,USGS,"Lindley Creek near Polk, MO",37.7504722,-93.2661944,290.0772,,0,0,332.4,1.5474,1.3245,86.673,1,318.4109,1,0.2779,0.0077,0.006,0.0013,0.0624,0.0086,0.636,0.0,1,-11.8000001907349,0.059999998658895,1
06934000,2.18788708520764,2.1904948171328,2,8903,USGS,"Gasconade River near Rich Fountain, MO",38.38880556,-91.8198889,8236.1212,,0,0,355.2,2.9679,1.6375,541.749,1,8.812,1,0.6072,0.0158,0.0035,0.0021,0.051,0.0014,0.319,0.0,1,-12.0956165589932,0.13561350589075,1
07014500,2.13983017220855,2.14046504245695,2,7523,USGS,"Meramec River near Sullivan, MO",38.15852778,-91.1084722,3820.2135,,0,0,326.2,3.0202,1.4431,325.359,1,347.7954,1,0.7271,0.0195,0.0029,0.0019,0.0474,0.0087,0.1926,0.0,1,-12.0671564754634,0.128738722402958,1
07083000,3.11738732646486,2.77974461991328,1,8999,USGS,"HALFMOON CREEK NEAR MALTA, CO",39.17221259,-106.3891926,60.8644,,0,0,3646.6,21.4827,1.3909,39.239,1,80.6545,1,0.2829,0.656,0.0173,0.0007,0.0,0.0003,0.0,0.0427,1,-13.9075003147125,0.046749999606982,1
07145700,2.74679434263387,2.04633757085466,1,9097,USGS,"SLATE C AT WELLINGTON, KS",37.24946707,-97.4036569,398.8562,,0,0,405.1,0.4687,1.6118,117.421,1,126.2926,1,0.0133,0.1884,0.0064,0.0024,0.0631,0.0,0.7263,0.0,1,-13.9396792853285,0.168577157498481,1
07261000,3.06984275791537,2.67064388289939,1,9274,USGS,"Cadron Creek near Guy, AR",35.2986111,-92.4038889,437.7058,,0,0,228.4,2.3434,1.7312,134.428,1,257.3927,1,0.5125,0.0355,0.0011,0.0025,0.0532,0.007,0.3881,0.0,1,-15.1999998092651,0.189999997615814,1
07263295,2.89865871833085,2.40089418777943,1,9278,USGS,"Maumelle River at Williams Junction, AR",34.8761111,-92.7744444,119.3979,,0,0,254.8,4.8738,1.5174,60.89,1,48.0754,1,0.8646,0.0218,0.0004,0.0015,0.046,0.0639,0.0018,0.0,1,-15.1999998092651,0.189999997615814,1
07290650,3.10114724765814,2.74413219661088,1,7669,USGS,"BAYOU PIERRE NR WILLOWS, MS",32.0186111,-90.8783333,1693.8438,,0,0,102.2,1.4241,1.6733,257.71,1,292.2153,1,0.5786,0.0326,0.0482,0.0054,0.0471,0.1245,0.1636,0.0,1,-11.0585710759066,0.275469388767165,1
07291000,2.78720013077772,2.14475458743717,1,7672,USGS,"HOMOCHITTO RIVER AT EDDICETON, MS",31.50305556,-90.7775,468.7855,,0,0,133.5,1.4992,1.3906,114.367,1,167.1388,1,0.722,0.0309,0.0284,0.0009,0.0305,0.0951,0.0923,0.0,1,-11.8610808741939,0.252540540641493,1
07292500,2.82836760386068,2.30902224087285,1,7673,USGS,"HOMOCHITTO RIVER AT ROSETTA, MS",31.3247222,-91.1094444,2038.3105,,0,0,117.3,1.5836,1.6168,276.044,1,201.6952,1,0.7202,0.0308,0.038,0.004,0.0354,0.1098,0.0619,0.0,1,-12.1986144639983,0.242896725158547,1
07295000,2.99286134206769,2.54169816074578,1,7675,USGS,"BUFFALO RIVER NR WOODVILLE, MS",31.22694444,-91.2955556,466.1955,,0,0,91.7,1.4847,1.2835,104.122,1,260.3553,1,0.6678,0.0182,0.0299,0.0042,0.034,0.2156,0.0303,0.0,1,-12.4212289451443,0.236536312314163,1
07340300,3.02855323214096,2.56915401762021,1,9349,USGS,"Cossatot River near Vandervoort, AR",34.38,-94.2363889,232.0618,,0,0,414.0,8.5359,1.448,81.187,1,213.3783,1,0.9433,0.014,0.0,0.0,0.0201,0.0168,0.0058,0.0,1,-15.685714166243,0.163846151350619,1
07346045,2.07374954362906,2.07667031763417,2,9359,USGS,"Black Cypress Bayou at Jefferson, TX",32.7779173,-94.3574153,945.341,,0,0,105.3,1.5735,1.4472,166.724,1,128.6121,1,0.4328,0.1021,0.0919,0.0047,0.0582,0.132,0.1783,0.0,1,-14.6671414405028,0.197266249017639,1
07359610,2.77599782785772,2.20617250429903,1,7682,USGS,"Caddo River near Caddo Gap, AR",34.38277778,-93.6061111,352.2366,,0,0,304.3,5.6139,1.636,111.697,1,104.8144,1,0.8244,0.0161,0.0016,0.0,0.0319,0.0146,0.1115,0.0,1,-16.0446859235349,0.144516905634731,1
07362100,2.15121228061786,2.15197742814786,2,7691,USGS,"Smackover Creek near Smackover, AR",33.37527778,-92.7766667,997.1405,,0,0,79.3,1.251,1.3099,153.459,1,78.8803,1,0.7013,0.0285,0.116,0.0019,0.0447,0.0885,0.0191,0.0,1,-13.0,0.219999998807907,1
07373000,1.90397587493056,1.90524561542735,2,7719,USGS,"Big Creek at Pollock, LA",31.5362873,-92.4084714,132.0887,,0,0,67.5,1.1628,1.4873,63.954,1,119.1933,1,0.7568,0.0052,0.0947,0.0013,0.0661,0.0657,0.0102,0.0,1,-13.8255033557047,0.162214769813038,1
07376000,2.21379393646576,2.21443813665096,2,7726,USGS,"Tickfaw River at Holden, LA",30.5038016,-90.6773163,639.7239,,0,0,78.6,0.9794,2.1283,204.038,1,168.8986,1,0.2988,0.0211,0.1974,0.0006,0.0483,0.3059,0.128,0.0,1,-12.9857907844932,0.198136732501575,1
08013000,2.06646285782348,2.06709810616588,2,7744,USGS,"Calcasieu River nr Glenmora, LA",30.99666667,-92.6736111,1292.3976,,0,0,81.9,0.9471,1.6624,224.59,1,101.1292,1,0.4283,0.0253,0.1691,0.0006,0.0439,0.3027,0.0302,0.0,1,-13.9178210895336,0.173180904136701,1
08023080,2.05394773812869,2.05563360494521,2,9401,USGS,"Bayou Grand Cane near Stanley, LA",31.9627225,-93.9411609,187.7732,,0,0,91.5,0.9577,1.3812,70.685,1,205.1622,1,0.3541,0.1116,0.1813,0.0026,0.0385,0.1703,0.1416,0.0,1,-13.0272727272727,0.218090908093886,1
08066300,1.92892877404714,1.92975398421786,2,9463,USGS,"Menard Ck nr Rye, TX",30.48138889,-94.7797222,393.6762,,0,0,76.9,0.8146,1.5854,117.748,1,180.3259,1,0.4799,0.0761,0.144,0.0008,0.0584,0.1951,0.0456,0.0,1,-13.4773755656109,0.186583712629603,1
08271000,2.96387481653331,2.67146441929833,1,9718,USGS,"RIO LUCERO NEAR ARROYO SECO, NM",36.50828889,-105.5309639,42.9936,,0,0,3271.3,22.2938,1.3294,32.104,1,259.4856,1,0.6799,0.315,0.0007,0.0005,0.0,0.0038,0.0,0.0,1,-13.8283021315089,0.05301886811009,1
08324000,2.11949504502652,2.04778156996587,2,9740,USGS,"JEMEZ RIVER NEAR JEMEZ, NM",35.6619833,-106.7434389,1217.2884,,0,0,2594.9,9.3554,1.4527,186.211,1,197.4111,1,0.802,0.1034,0.0184,0.0003,0.0051,0.0693,0.0016,0.0,1,-12.9030364779165,0.106369772384272,1
08378500,2.56233632251409,2.56297119276248,2,9758,USGS,"PECOS RIVER NEAR PECOS, NM",35.70835,-105.6827028,489.5053,,0,0,3083.4,13.5176,1.294,100.059,1,218.1213,1,0.8708,0.1099,0.0009,0.0002,0.0014,0.0166,0.0001,0.0,1,-14.4405607383942,0.130149531169472,1
